Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field,disease
6073,vestibulopathy,Noun,"Any disease that affects the vestibule of the ear 2015 August 7, Acute Unilateral Vestibular Failure Does Not Cause Spatial Hemineglect, in PLOS ONE[1], DOI:10.1371/journal.pone.0135147:One of these patients was excluded due to prior sensory deficits (polyneuropathy, bilateral vestibulopathy).",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
8182,vinquish,Noun,"A disease of sheep, associated with granite soils.",dialectal,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
8835,virosis,Noun,Any disease caused by a virus,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
9032,virus,Noun,A disease caused by these organisms. He caught a virus and had to stay home from school.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
9137,visceropathy,Noun,Any disease of the bowels,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
9714,vitaminosis,Noun,"Any disease caused by the presence of (excess) vitamins 2015 August 19, Dylan T. Dahlquist, Brad P. Dieter, Michael S. Koehle, Plausible ergogenic effects of vitamin D on athletic performance and recovery, in Journal of the International Society of Sports Nutrition[1], volume 12, DOI:10.1186/s12970-015-0093-8:The definitions of hypo vitaminosis or hyper vitaminosis are more controversial.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
9848,vitreopathy,Noun,Any disease of the vitreous humour.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
10854,volepox,Noun,A viral disease of voles,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11367,von Willebrand's disease,Noun,"An hereditary disease, characterized by a tendency to hemorrhage, and caused by a defect in blood platelet activity. ""Von Willebrand's disease is an autosomally transmitted disorder of hemostasis caused by a deficiency of or defect in the von Willebrand factor in the blood, a protein required for adherence of platelets to an injured vessel wall."" - D. Green. Von Willebrand's disease. Postgraduate Medicine. 1980 Mar;67(3):241-5, 248. [1]",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11368,von Willebrand disease,Noun,"An hereditary disease, characterized by a tendency to hemorrhage, and caused by a defect in blood platelet activity. ""This latter point is of concern given the high prevalence of von Willebrand disease (1 in 100 individuals) in the United States."" - N. A. Goldenberg, L. Jacobson and M. J. Manco-Johnson. Brief Communication: Duration of Platelet Dysfunction after a 7-Day Course of Ibuprofen. Ann Intern Med 2005; 506-509. [1]",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
989,Osgood-Schlatter syndrome,Noun,Osgood-Schlatter disease,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
2461,caligidosis,Noun,A disease associated with infection with caligid sea lice,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
3158,calmodulinopathy,Noun,Any disease associated with a mutation in the genes that control the production of calmodulin,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
3829,camelpox,Noun,A poxviral disease of camels that causes skin lesions.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4583,canarypox,Noun,"A viral disease of birds. 2009 September 25, Donald G. Mcneil Jr., For First Time, AIDS Vaccine Shows Some Success, in New York Times[1]:Dr. Lawrence Corey, the principal investigator for the HIV Vaccine Trials Network, who was not part of the RV 144 trial, said new work on weakened versions of the smallpox vaccine had produced better pox spines that could be substituted for the canarypox.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4683,cancer,Noun,"A disease in which the cells of a tissue undergo uncontrolled (and often rapid) proliferation. 2006, Edwin Black, chapter 1, in Internal Combustion[1]:If successful, Edison and Fordin 1914would move society away from the [] hazards of gasoline cars: air and water pollution, noise and noxiousness, constant coughing and the undeniable rise in cancers caused by smoke exhaust particulates. 2013 June 22, Snakes and ladders, in The Economist, volume 407, number 8841, page 76:Risk is everywhere. From tabloid headlines insisting that coffee causes cancer (yesterday, of course, it cured it) to stern government warnings about alcohol and driving, the world is teeming with goblins. For each one there is a frighteningly precise measurement of just how likely it is to jump from the shadows and get you.","medicine, oncology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4754,cancroid,Noun,Any disease that resembles cancer,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
5155,canine distemper,Noun,"An often fatal disease of carnivores, caused by canine distemper virus. It is an infection of the gastrointestinal tract, respiratory tract, brain, spinal cord; and its symptoms include high fever, watery discharge from eyes and nose, vomiting, diarrhea, seizures, paralysis, and hardening of the footpads.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
5212,canker,Noun,"An avian disease affecting doves, poultry, parrots and birds of prey, caused by Trichomonas gallinae.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
6349,capillariasis,Noun,A disease caused by nematodes in the genus Capillaria.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
6363,capillaropathy,Noun,Any disease of the capillaries,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
6857,capripox,Noun,"A viral disease of sheep, goats and cattle caused by infection with capripoxvirus",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
7547,carate,Noun,The skin disease pinta.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
8894,cardioencephalomyopathy,Noun,"Any disease that affects the heart, brain and spinal cord",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
9004,cardiopathy,Noun,Any disease or disorder of the heart,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
9132,cardiovascular disease,Noun,"A disease involving the heart or blood vessels, i.e. arteries and veins, such as coronary heart disease.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
12423,cat scratch disease,Noun,"A relatively benign disease, characterized by swollen lymph nodes, caused by the bacterium Bartonella henselae normally carried by the cat flea Ctenocephalides felis",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
14720,caveolinopathy,Noun,Any disease associated with mutated forms of caveolin,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
15460,celiac disease,Noun,US spelling of coeliac disease,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
17015,cephalopathy,Noun,Any disease of the head,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
17227,ceratomyxosis,Noun,A disease of fish caused by protozoan parasites of the genus Ceratomyxa,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
17653,ceroidosis,Noun,Any disease that is characterised by the presence of ceroids,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
18929,chalkbrood,Noun,A fungal disease of honey bees that gives the bodies of affected larvae a white and chalky appearance.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
