Unnamed: 0,abbreviation,abbreviation_for_term,archaic,attribute,body,definition,disease,domain,field,initialism,initialism_for_term,main_noun_maria,main_noun_nltk,mammal,matter,measure,misspelling,misspelling_for_term,obsolete,plural,plurality_of_term,pos,process,property,role,slang,synonym,synonym_for_term,term,units,vulgar
46350,False,,False,False,False,A polydactylous animal.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,polydactyl,False,False
46426,False,,False,False,False,"Any animal that has many teeth, or with different types of teeth",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,polydont,False,False
47518,False,,False,False,False,Any animal which can eat a variety of food; an omnivore,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,polyphage,False,False
47716,False,,False,False,False,An animal with many feet,False,zoology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,polypod,False,False
49287,False,,False,False,False,"An animal whose defecation inconveniences humans. 2004, Janice Willard, ""Giving pets as Easter gifts is bad idea"", Lawrence Journal-World, 11 April 2004: Ducklings and chicks grow at a phenomenal rate, consuming a huge amount of food. And what goes in, must come out. [] They are pecking, peeping poop factories.",False,"idiomatic, derogatory or humorous",False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,poop factory,False,False
49289,False,,False,False,False,"An animal whose defecation inconveniences humans. 2000, Gerry Buccis Barbara Somerville, Training Your Pet Rat, Barron's Educational Series (2000), ISBN, page 85: Then, there's scooping the poop. Rats are real little poop machines.",False,"idiomatic, derogatory or humorous",False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,poop machine,False,False
50169,False,,False,False,False,An animal of the phylum Porifera; a sponge.,False,zoology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,porifer,False,False
52666,False,,False,False,False,"A young animal that is no longer a hatchling 2015 December 3, Size Scaling in Western North Atlantic Loggerhead Turtles Permits Extrapolation between Regions, but Not Life Stages, in PLOS ONE[1], DOI:10.1371/journal.pone.0143747:In the posthatchling group, there was almost three times as much data for the south than for the north subset, so data from the south were censored (randomly selected 1300 triplets) to match the number of data triplets of the north subset.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,posthatchling,False,False
54863,False,,False,False,False,the keeping of an animal in a pound,False,uncountable,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,poundage,False,False
57725,False,,False,False,False,"A partially differentiated animal cell that will become a chondrocyte, part of cartilage.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,prechondrocyte,False,False
57731,False,,False,False,False,Any animal that evolved into a chordate,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,prechordate,False,False
58474,False,,False,False,False,"Any animal or other organism that hunts and kills other organisms (their prey), primarily for food.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,predator,False,False
61852,False,,False,False,False,An animal that does not yet chew the cud.,False,biology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,preruminant,False,False
64642,False,,False,False,False,"A mammal of the order Primates, including simians and prosimians. Primates range from lemurs to gorillas.",False,zoology,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,primate,False,False
64656,False,,False,False,False,Any mammal of the mirorder Primatomorpha,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,primatomorph,False,False
69162,False,,False,False,False,"A North American mammal, Antilocapra americana, that resembles an antelope. 2002, National Research Council, Ecological Dynamics on Yellowstone's Northern Range, unnumbered page, If historical records are accurate, the current population of about 250 pronghorn in the northern range is less than 15% of that in the early 1900s (YNP 1997) (Figure 47). 2009, John A. Byers, Built for Speed: A Year in the Life of Pronghorn, page 6, When a pronghorn breaks into an easy, rocking canter (a 30 miles per hour pace that it can keep up indefinitely), the humerus swings back and forth over just a few inches with each stride. Only when a pronghorn stretches into a gallop does the humerus appear to be swinging freely, and then the hoof travels several yards with each stride. 2011, Ted L. Clark, 13: Wildlife Management Programs, Goals, and Issues: The State Perspective, 1990, Raymond C. Telfair II (editor), Texas Wildlife Resources and Land Uses, page 220, For the 10-year period 1981-90 an additional 736 pronghorns were transplanted within the state. During 1980-90, pronghorn occupied about 13.5 million acres in the Trans-Pecos, High Plains, Rolling Plains, and Edwards Plateau ecological regions.",False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,pronghorn,False,False
72236,False,,False,False,False,"Any animal, of the taxon Protostomia, in which the mouth is derived from the embryonic blastopore",False,,False,False,,animal,taxon,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,protostome,False,False
72270,False,,False,False,False,Any extinct animal that evolved into a vertebrate tetrapod,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,prototetrapod,False,False
73800,False,,False,False,False,An animal that has pseudoalbinism,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,pseudoalbino,False,False
73980,False,,False,False,False,Such an animal,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,pseudocoelomate,False,False
75254,False,,False,False,False,Any mammal of the clade Pseudoungulata,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,pseudoungulate,False,False
76468,False,,False,False,False,Any extinct mammal of the superfamily Ptilodontoidea,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,ptilodontoid,False,False
79413,False,,False,False,False,An animal which has genuine parents of the same breed.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,purebred,False,False
80343,False,,False,False,False,"A fictional animal with two heads at opposing ends of its body, in Hugh Lofting's The Story of Doctor Dolittle.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,pushmi-pullyu,False,False
81455,False,,False,False,False,"An unidentified large animal with horns, possibly the addax, mentioned in the Bible (Deuteronomy 14:5) as one of the animals permitted for food.",False,biblical,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,pygarg,False,False
2819,False,,False,False,False,A supernatural being which can transform into an animal and back into human form by putting on and taking off an animal skin it has.,False,in the mythology of the First Nations of Canada,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,narnauk,False,False
5195,False,,False,False,False,"An animal that principally eats nectar. 1999, Ecology Abstracts, volume 25, Bethesda, Md.: Cambridge Scientific Abstracts, ISSN 0143-3296, OCLC 6028595, page 107:Insects visiting flowers of H. spinosa can be divided into two guilds: nectarivores (small flies and ants) and pollinivores (bees and hoverflies), which differ in pollination attributes. 2015, Mazi Sanda, Foraging and Pollination Behaviour of Apis mellifera adansonii Latreille (Hymenoptera, Apidae) on Gossypium hirsutum L. (Malvaceae) Flowers at Dang (Naoundere, Cameroon), in Michel Fok, Ousmane Ndoye, and Siaka Kon, editors, AGRAR-2013: 1st Conference of African Research on Agriculture, Food, and Nutrition. Yamoussoukro, Cte d'Ivoire, June 46, 2013. Agriculture and the Challenges of Food and Nutrition in Africa: The Contributions of Research in the Cotton Zone = AGRAR-2013: 1re confrence de la recherche africaine sur l'agriculture, l'alimentation et la nutrition. Yamoussoukro, Cte d'Ivoire, 46 juin 2013. L'agriculture face aux dfis de l'alimentation et de la nutrition en Afrique: quels apports de la recherche dans les pays cotonniers, Gembloux, Belgium: Les Presses Agronomiques de Gembloux, ISBN, page 164:During the same time that A[pis] m[ellifera] adansonii encounters on flowers were registered, we noted the type of floral products collected by this bee. This parameter was measured to determine if A. m. adansonii is strictly a pollinivore, nectarivore or pollinivore and nectarivore. This could give us an idea of its implication as a cross-pollinator of G[ossypium] hirsutum.",False,zoology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nectarivore,False,False
6846,False,,False,False,False,A mammal with a neomammalian brain.,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,neomammal,False,False
7329,False,,False,False,False,"Any animal that lives in, and is dependent on, the pitcher of a Nepenthes pitcher plant",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nepenthebiont,False,False
9557,False,,False,False,False,"Any neuropodous animal. 1935, John Roxborough Norman, Coast Fishes: South Atlantic The notopods begin on the second or third segment and the neuropods are very variable in their segment of origin, being sometimes altogether absent from the anterior region.",False,zoology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,neuropod,False,False
11819,False,,False,False,False,"An animal, especially an insect such as a mosquito, that bites during the night. 1931 March 6, Clayton [Arbuthnot] Lane, Housing and Malaria: A Critical Summary of the Literature Dealing with the Subject (Series of League of Nations Publications; 3), Geneva: League of Nations Health Organisation, OCLC 220705408, page 34:The anopheles associated by experience with malaria are, in the main, house-haunters and night-biters, and at night their victim mainly spends his time in a house, circumstances which make it likely that the house is important in the transmission of malaria. 1954 June, Gardner Soule, How to fight mosquitoes, in Popular Science, volume 164, number 6, New York, N.Y.: Popular Science Publishing Company, ISSN 0161-7370, page 112:She [the mosquito] may be a night-biter or a day-biter. She may give an alarm: a hum made by the beating of her wings. Or she may be absolutely silent. 1965, Charles Wilcocks, Transmission of Disease by Arthropods: Worms, Protozoa, Viruses, Bacteria, in Medical Advance, Public Health and Social Evolution (The Commonwealth and International Library, Liberal Studies Division), Oxford: Pergamon Press, OCLC 812510, page 160:He argued that since these embryos are so much more numerous in the blood at night than in the daytime, the insect must probably be a night-biter, and with this in mind he began to examine the commonest night-biting insect he knew, the mosquito Culex fatigans. 1977, Charlie [J. Charles] Davis, Hook Up: A Complete Guide to Southern California Ocean Sportfishing, Seattle, Wash.: Outdoor Empire Pub., ISBN, page 110:[S]ome species of fish are night biters and some are not. Black sea bass are good night biters. 2000, Mary Vanderkooi, Village Medical Manual: A Layman's Guide to Health Care in Developing Countries, volume I (Principles and Procedures), 5th edition, Pasadena, Calif.: William Carey Library, ISBN, page 198:There are 3 main kinds of disease-transmitting mosquitoes: Anopheles, Culex, and Aedes. [] Anopheles are night biters and breed in clean water; Anopheles mosquitoes carry malaria and some filariasis. 2008, Vicente Belizario Jr., Epidemiology of Malaria in the Philippines, in Gisela P. Padilla Concepcion, Eduardo A. Padlan, and Caesar A[ya-ay] Saloma, editors, Selected Essays on Science and Technology for Securing a Better Philippines, volume I, Diliman, Quezon City: University of the Philippines Press, ISBN, page 210:In the Philippines, the principal malaria vector is Anopheles minimus var. flavirostris, a night-biter which breeds in slow-flowing, partly shaded streams that abound in the foothill areas. 2015, Dick Galbraith, Curim Sickness Belong Eye, Corpus Christi, Tex.: Strategic Book Publishing and Rights Co., ISBN, page 171:In Honiara all the ward lights in the hospital were turned on at sunset and stayed on all nightan attempt to keep the night biter at bay: a practice that was only partially effective.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,night-biter,False,False
16015,False,,False,False,False,That which is not an animal.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nonanimal,False,False
20349,False,,False,False,False,An animal that does not hibernate,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nonhibernator,False,False
21203,False,,False,False,False,An animal that is not a lagomorph,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nonlagomorph,False,False
21619,False,,False,False,False,"An animal that is not a mate (of some other specified animal). 2001, Leigh W. Simmons, Sperm competition and its evolutionary consequences in the insects (page 169) However, after 40 min of submerged oviposition 50% of females were seized by nonmates because their mates had abandoned them.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nonmate,False,False
23061,False,,False,False,False,An animal that is not a polydont,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nonpolydont,False,False
23238,False,,False,False,False,Any animal that is not a primate.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nonprimate,False,False
24246,False,,False,False,False,Any animal that is not a ruminant.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nonruminant,False,False
25575,False,,False,False,False,Any animal that is not a tetrapod,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nontetrapod,False,False
27407,False,,False,False,False,"A mammal of the species Procyon lotor, native to North America.",False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,northern raccoon,False,False
27741,False,,False,False,False,An animal's noseband.,False,,False,False,,animal's,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nosepiece,False,False
27829,False,,False,False,False,"An animal's pushing or exploration with the nose. Dave Hughes, An Angler's Astoria The hours of the day often follow such a beginning like a wagging tail follows through the nosings and affections and fireside dreamings of a happy dog.",False,,False,False,,exploration,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,nosing,False,False
160,False,,False,False,False,An animal that is a source of a vaccine,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,vaccinogen,False,False
563,False,,False,False,False,"An animal, typically a bird, found outside its species usual range.",False,"biology, especially ornithology",False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,vagrant,False,False
2364,False,,False,False,False,A pestering animal such as one that kills or harasses a farmer's livestock or crops.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,varmint,False,False
3342,False,,False,False,False,An animal that eats only plants; a herbivore. Synonym: herbivore (standard term),False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,vegetarian,False,False
3456,False,,False,False,False,An animal or (rarely) a plant on which a Hindu deity rides or sits,False,Hinduism,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,vehicle,False,False
6992,False,,False,False,False,"A South American mammal, Vicugna vicugna, closely related to the alpaca, llama, and guanaco.",False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,vicuna,False,False
10055,False,,False,False,False,Any mammal of the subfamily Viverrinae.,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,viverrine,False,False
932,False,,False,False,False,An animal brought up or nourished by hand.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cade,False,False
1384,False,,False,False,False,An animal that shares the same cage as another.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cagemate,False,False
3562,False,,False,False,False,A hybrid animal produced by breeding a camel and a llama.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cama,False,False
3622,False,,False,False,False,Any extinct mammal of the family Cambaytheriidae,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cambaytheriid,False,False
3821,False,,False,False,False,Any (fictional) animal similar to a camel.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cameloid,False,False
9884,False,,False,False,False,Any mammal of the clade Carnivoramorpha,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,carnivoramorphan,False,False
11836,False,,False,False,False,"An animal, especially a horse, that is unable to rise without assistance.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cast,False,False
12281,False,,False,False,False,"An animal of the family Felidae: 2011, Karl Kruszelnicki, Brain Food, ISBN, page 53:Mammals need two genes to make the taste receptor for sugar. Studies in various cats (tigers, cheetahs and domestic cats) showed that one of these genes has mutated and no longer works. Synonym: felid A domesticated subspecies (Felis silvestris catus) of feline animal, commonly kept as a house pet. [from 8thc.] 1892, Walter Besant, chapter II, in The Ivory Gate: A Novel, New York, N.Y.: Harper Brothers,[], OCLC 16832619: At twilight in the summer there is never anybody to fearman, woman, or catin the chambers and at that hour the mice come out. They do not eat parchment or foolscap or red tape, but they eat the luncheon crumbs. Synonyms: puss, pussy, malkin, kitty, pussy-cat, grimalkin; see also Thesaurus:cat Any similar animal of the family Felidae, which includes lions, tigers, bobcats, etc. 1977, Peter Hathaway Capstick, Death in the Long Grass: A Big Game Hunter's Adventures in the African Bush, St. Martin's Press, page 44:I grabbed it and ran over to the lion from behind, the cat still chewing thoughtfully on Silent's arm. 1985 January, George Laycock, ""Our American Lion"", in Boy Scouts of America, Boy's Life, 28. If you should someday round a corner on the hiking trail and come face to face with a mountain lion, you would probably never forget the mighty cat. 2014, Dale Mayer, Rare Find. A Psychic Visions Novel, Valley Publishing:She felt privileged to be here, living the experience inside the majestic cat [i.e. a tiger]; privileged to be part of their bond, even for only a few hours.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cat,False,False
12721,False,,False,False,False,"A wild animal of the family Felidae, especially cougar, puma or lynx. 1610, The Tempest, by Shakespeare, act 4 scene 1 Go, charge my goblins that they grind their joints With dry convulsions; shorten up their sinews With aged cramps, and more pinch-spotted make them Than pard, or cat o' mountain. 1920, Peter B. Kyne, chapter VIII, in The Understanding Heart:Uncle Charley's voice was very soft and there was a weary note in it. Great snarlin' catamounts, but I'm tired.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,catamount,False,False
12827,False,,False,False,False,Any animal of this group,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,catarrhine,False,False
12901,False,,False,False,False,"A fierce imaginary animal, a bogeyman.",False,US,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,catawampus,False,False
16954,False,,False,False,False,An animal in the class Cephalocarida of crustaceans.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cephalocarid,False,False
18027,False,,False,False,False,Any animal that has the form of a cetacean,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cetaceamorphan,False,False
18038,False,,False,False,False,Any animal of the proposed clade Cetancodonta (currently Whippomorpha),False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cetancodontan,False,False
18045,False,,False,False,False,Any animal of the clade Cetartiodactyla,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cetartiodactylan,False,False
18060,False,,False,False,False,Any animal that is a cetacean or a ferungulate,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cetferungulate,False,False
25855,False,,False,False,False,"any animal or plant that thrives in winter conditions, especially one that thrives in snow",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,chionophile,False,False
26187,False,,False,False,False,"Any mammal, of the order Chiroptera, that has forelimbs modified to form wings",False,zoology,False,False,,mammal,order,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,chiropteran,False,False
26386,False,,False,False,False,Any extinct animal (known only as fossils) of the class Chitinozoa,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,chitinozoan,False,False
31685,False,,False,False,False,Any mammal of thee order Cingulata,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cingulate,False,False
33379,False,,False,False,False,Any animal in the family Viverridae or the similar family Nandiniidae,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,civet,False,False
35304,False,,False,False,False,"An unbranded animal. 1921, Joseph Furphy, Rigbys Romance, Gutenberg Australia eBook #0607461h, No one had any clear notion of how many head might be collected, but we counted on something over four hundred--possibly up to five hundred and fifty, including calves and cleanskins. 1988, Tom Cole, Hell West and Crooked:I started off lassoing the cleanskins, dragging them up bellowing to the bronco panel where they were quickly leg-roped, thrown and branded. 1995, Darrell Lewis Charles Schultz, Beyond the Big Run, page 96:The bullocks would be in the lead and you'd whip in and let the bullocks go to hell, but hang to your cleanskins as much as you could.",False,Australia,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cleanskin,False,False
42169,False,,False,False,False,"Any simple aquatic animal formerly considered to belong to the phylum Coelenterata, now divided into the cnidarians and ctenophores.",False,"zoology, dated",False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,coelenterate,False,False
48391,False,,False,False,False,"An animal of the species Oryctolagus cuniculus, native to southwestern Europe and northwest Africa, introduced and invasive elsewhere.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,common rabbit,False,False
52666,False,,False,False,False,Any extinct mammal of the order Condylarthra,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,condylarthran,False,False
60596,False,,False,False,False,An animal that resembles such a coral.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,coralline,False,False
60606,False,,False,False,False,"Any animal that eats coral. 2013, U. Seeliger, Coastal Marine Ecosystems of Latin America, page 293:Acanthaster is potentially the most important corallivore in the eastern Pacific, due to its large size and high rate of consumption (about 0.5 m of coral tissue per month). This corallivore is especially interesting ecologically because of its preferential feeding behavior; it tends to prey on massive, encrusting and nodular coral species, often avoiding branching corals such as Pocillopora spp.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,corallivore,False,False
62265,False,,False,False,False,"A protoplasmic animal cell; especially, such as float free, like blood, lymph, and pus corpuscles; or such as are embedded in an intercellular matrix, like connective tissue and cartilage corpuscles.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,corpuscle,False,False
72705,False,,False,False,False,An animal or plant produced by crossbreeding or cross-fertilization.,False,biology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cross,False,False
74233,False,,False,False,False,"Any mammal that has molars in its dentition; this includes all modern monotremes, marsupials and placentals",False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,crown mammal,False,False
77162,False,,False,False,False,"An individual animal selected to be killed, or item of produce to be discarded.",False,"farming, agriculture",False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cull,False,False
78998,False,,False,False,False,Such an animal,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,cursorial,False,False
282,False,,False,False,False,"A mammal, the colugo.",False,,False,False,,colugo,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,kaguan,False,False
772,False,,False,False,False,Any aquatic animal of the former phylum Kamptozoa (now Entoprocta),False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,kamptozoan,False,False
4740,False,,False,False,False,This organ (of an animal) cooked as food.,False,,False,False,,organ,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,kidney,False,False
7062,False,,False,False,False,An animal that engages in kleptoparasitism.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,kleptoparasite,False,False
7139,False,,False,False,False,"A small mammal (Hyrax capensis), found in South Africa, that closely resembles the daman.",False,,False,False,,Hyrax,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,klipdas,False,False
9702,False,,False,False,False,A filled-in animal burrow.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,krotovina,False,False
4817,False,,False,False,False,An animal from the Cretaceous period,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,Cretacean,False,False
3118,False,,False,False,False,An animal of that species.,False,countable,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,American mink,False,False
212,False,,False,False,False,"A small carnivorous mammal of the Old World that resembles a weasel, Martes zibellina, from cold regions in Eurasia and the North Pacific islands, valued for its dark brown fur (Wikipedia).",False,countable,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sable,False,False
2264,False,,False,False,False,Any animal of the family Salamandridae.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,salamandrid,False,False
4121,False,,False,False,False,An animal's litter box.,False,,False,False,,animal's,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sandbox,False,False
4538,False,,False,False,False,Any sanguinivorous animal,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sanguinivore,False,False
4554,False,,False,False,False,An animal that consumes blood,False,biology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sanguivore,False,False
5305,False,,False,False,False,"A carnivorous animal, especially a marsupial.",False,zoology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sarcophile,False,False
5308,False,,False,False,False,An animal of the genus Sarcophilus,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sarcophiline,False,False
6367,False,,False,False,False,"Any large reptilian animal, including crocodiles and reptilian aliens. 1918, Edgar Rice Burroughs, The Land That Time Forgot, Chapter vi: After dinner we all went on deck and watched the unfamiliar scenes of a Capronian night--that is, all but von Schoenvorts. There was less to see than to hear. From the great inland lake behind us came the hissing and the screaming of countless saurians. Above us we heard the flap of giant wings, while from the shore rose the multitudinous voices of a tropical jungle--of a warm, damp atmosphere such as must have enveloped the entire earth during the Palezoic and Mesozoic eras. 1986, Kevin Eastman al., Teenage Mutant Ninja Turtles, Vol. I, No. 6, page 15: Good evening, fellow saurians, and welcome once again to the Tri-Sports Arena! I'm your host, Raz Charkov...",False,"popularly, especially science fiction",False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,saurian,False,False
8617,False,,False,False,False,An animal that scatterhoards.,False,biology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,scatterhoarder,False,False
8685,False,,False,False,False,An animal that feeds on decaying matter such as carrion.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,scavenger,False,False
9346,False,,False,False,False,An animal that develops via schizocoely,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,schizocoelomate,False,False
13406,False,,False,False,False,An animal that breaks away from the herd.,False,Australia,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,scrubber,False,False
14592,False,,False,False,False,"Any animal in the genus Molgula, bottom-dwelling sea squirts that look like peeled grapes.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sea grape,False,False
14663,False,,False,False,False,"A marine mammal of any of several genera in the family Otariidae (the eared seals). 1922, Ben Travers, chapter 6, in A Cuckoo in the Nest:But Sophia's mother was not the woman to brook defiance. After a few moments' vain remonstrance her husband complied. His manner and appearance were suggestive of a satiated sea-lion. 2010, Larry Medina, The Adventures of Peek a Boo the Sea Lion, unnumbered page, Peek a Boo said, ""I'm sorry guys, please tell my father that I'm ok. You see, I'm trying to become the first sea lion to become a Navy Seal. The Jamaican Shaken Crabs looked at each other and said, I don't know if your father told you, but you're a sea lion and no sea lion has ever become a Navy Seal."" 2013, Caroline Arnold, Sea Lion, page 28, Sea lion pups are born with baby teeth, but most of these are replaced with permanent adult teeth by the time the pup is four months old. An adult sea lion has a total of 34 to 36 teeth, with 10 incisors in the front (six in the upper jaw and four in the lower jaw) plus two long canines and 10 to 12 cheek teeth on each side. Sea lions do not chew their food. 2013, Paul Binder, Never Quote the Weather to a Sea Lion: And Other Uncommon Tales from the Founder of the Big Apple Circus, page 6, When people ask me what the circus is really like behind the scenes, I tell them about runaway gypsy wagons, vanished acrobats, desperate ringmasters and recalcitrant sea lions to name a few.",False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sea lion,False,False
