Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria
9959,receptive language,Noun,"The ability to comprehend information and understand spoken language (or sign language). It may include understanding of the vocabulary and concepts presented, short-term memory and sequencing information.",linguistics,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
10248,recipience,Noun,The ability to receive; receptivity,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
10271,reciprocality,Noun,The quality or condition of being reciprocal.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
10991,recommendableness,Noun,The quality or degree of being recommendable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
11870,recreancy,Noun,"The quality or state of being recreant; shameful cowardice; perfidy. 1824, Harrison Gray Otis, Letters in Defence of the Hartford Convention and the People of Massachusetts. Letter II: What must be the feelings of the sons of Massachusetts when, on any public occasion requiring a statement of her claims, the boast of her former deeds shall be met with the reproach of her later recreancy? 1832, Charles J. Faulkner, The Speech of Charles James Faulkner (of Berkeley) in the House of Delegates of Virginia, on the Policy of the State with Respect to Her Slave Population: Sir, can it be possible, that I correctly understood a gentleman from the Valley, to say on the first day of this debate, that he was instructed to vote against any and every possible scheme of emancipation which might be brought forward this winter [] I did not suppose there was that single individual west of the Blue Ridge, who was not disposed to cooperate with our eastern brethren in the accomplishment of this great and beneficent purposestill less, sir, did I expect such recreancy from the cause of philanthropy, and from the vital policy of the west, in the great and public spirited county of Frederick. 1865, William Lloyd Garrison, ""The Death of Slavery,"" The Liberator (February 10, 1865): At last, after eighty years of wandering and darkness,of cruelty and oppression, on a colossal scale, towards a helpless and an unoffending raceof recreancy to all the heaven-attested principles enunciated by our revolutionary sires in justification of their course; through righteous judgment and fiery retribution; through national dismemberment and civil war; through suffering, bereavement and lamentation, extending to every city, town, village and hamlet, almost every household in the land; through a whole generation of Anti-Slavery warning, expostulation and rebuke, resulting in wide-spread contrition and repentance; the nation, rising in the majesty of its moral power and political sovereignty, has decreed that liberty shall be proclaimed throughout all the land, to all the inhabitants thereof, and that henceforth no such anomalous being as slaveholder or slave shall exist beneath the stars and stripes, within the domain of the republic. 1892, Frederic William Maitland, ""Glanville Revisited,"" Harvard Law Review (April 1892): [T]he punishment for recreancy falls on the champion himself unless his hirer raises him from the field. By coming to the aid of the carven whom one has hired one exposes oneself to the recreancy fine. 1981, C.K. Scott Moncrieff and Terence Kilmartin (rev. by D.J. Enright), Swanns Way by Marcel Proust, Part Two: ""Swann in Love"": Swann remained silent, and, by this fresh act of recreancy, spoiled the brilliant dialectical contest which Mme Verdurin was rejoicing at being able to offer to Forcheville.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
12071,rectifiability,Noun,"The quality or state of being rectifiable. 2015, Murat Akman, Matthew Badger, Steve Hofmann, Jos Mara Martell, Rectifiability and elliptic measures on 1-sided NTA domains with Ahlfors-David regular boundaries, in arXiv[1]:We characterize the rectifiability of {\displaystyle \partial \Omega } in terms of the absolute continuity of surface measure with respect to harmonic measure.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
12754,red circle rate,Noun,A rate of pay that is above average for the type of work in question.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,rate,rate
13343,redeemableness,Noun,The quality or state of being redeemable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
14699,reefage,Noun,"A reef-like quality; danger or difficulty that is hidden or submerged. 1890, The Theosophist - Volume 11, page 353:Gracefully as it has steered past the rocks on which the older negationism split, it has failed to weather a fringe of sunken reefage beyond. 1919, David Smith Cairns, The Army and Religion:From a chaplain with a Highland regiment: The men are inclined to think that the Churches have been kindly but too much addicted to form and ritual, ornamental fiddle-faddle, with too little concentration on bold and insistent facing of social questions, moral reefage and wreckage, brotherhood and brotherliness. Humanity, optimism, knowledge of social conditions, capacity and insight, rather than formality and class separateness, are what they will demand from the Church on the day of the returning."" 1936, The University Review - Volumes 3-4, page 120:I was tossed in the delirium of the Great Change upon the reefage of this plane where, derelict to self-realization, I have found nothing of me to be dead except my belief in death. 1990, A. M. Klein, Zailig Pollock, Complete Poems - Volume 1, ISBN, page 575:Near waterfront, a stone's throw from the slums It lifts, above its wreckage, three gold buoys Yet to its reefage tattoo'd flotsam comes Dropping their snared bags of exotic toys.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
15725,reflectance,Noun,The ratio of the flux reflected to that incident on a surface.,physics,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ratio,ratio
15849,reflexibility,Noun,"The quality or capability of being reflexible. 1809, The Philosophical Transactions of the Royal Society of London But it is essential to remark that these 2 effects take place in very different, and even opposite circumstances: and this indicates an important exception to Newton's assertion, on the unequal reflexibility of divers homogeneal rays.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
16013,refoldability,Noun,The ability to be refolded,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
16196,refractive index,Noun,The ratio of the speed of light in air or vacuum to that in another medium.,physics,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ratio,ratio
16200,refractiveness,Noun,The quality or condition of being refractive.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
16202,refractivity,Noun,The quality or degree of being refractive.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
16235,refragability,Noun,"The quality or degree of being refrangible; refrangibility. 1858, David Ames Wells, Charles Robert Cross, John Trowbridge, Annual of Scientific Discovery However, as the reflecting telescope is essentially free from aberration of refragability, as the purity of its images depends only on the perfection of a single surface, [] 1882, The Medical Register of New York, New Jersey, and Connecticut [] that the rays emitted by solids at low temperature are invisible, but become red at 977 Fahrenheit, and augment in intensity, number and refragability at higher temperatures. 1892, Medical Insurance and Health Conservation Yet, we know that, besides those radiations which give us the sensation of light, there are others, in endless series, both higher and lower in their refragability, to which our eyes are absolutely blind.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
16560,refutability,Noun,The ability to be refuted; disprovability.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
16753,regenerability,Noun,The ability to regenerate,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
16774,regenerateness,Noun,The quality or state of being regenerate.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
16780,regeneration,Noun,an ability possessed by certain creatures to rapidly heal substantial physical damage to their body,fantasy,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
17040,regioversatility,Noun,The ability of a drug or other compound to modify a macromolecule at multiple positions,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
17333,regress,Noun,"In property law, the right of a person (such as a lessee) to return to a property.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
19347,relative humidity,Noun,"The ratio of the actual amount of water vapor (absolute humidity) present in the air to the saturation point at the same temperature, usually expressed as a percentage.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ratio,ratio
19665,relet,Noun,A property that has been let again,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
19672,relevance,Noun,The property or state of being relevant or pertinent.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
20835,remissibility,Noun,The quality or state of being remissible.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
21117,remote viewing,Noun,A paranormal ability by which a person can gather information about a distant unseen target.,parapsychology,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
21504,renditioning,Noun,the ability of a television or monitor to display all colours and grey tones accurately,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
21850,rentability,Noun,The quality or degree of being rentable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
22524,repeatability,Noun,the property or quality of being repeatable,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
22608,repellency,Noun,The ability to repel; the characteristic of repelling.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
23098,replicability,Noun,The ability or possibility of being replicated or reproduced.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
23327,reportedness,Noun,"The quality or state of being or having been reported (as opposed, for example, to being known directly). In Albanian, admiratives are used to express reportedness.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
23527,representation,Noun,The ability to elect a representative to speak on one's behalf in government; the role of this representative in government. The lack of representation in the British parliament was one of the main factors behind the American Revolution.,politics,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
25232,resemblance,Noun,"The quality or state of resembling Synonyms: likeness, similitude, similarity",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
25713,residue,Noun,"Whatever property or effects are left in an estate after payment of all debts, other charges and deduction of what is specifically bequeathed by the testator.",law,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
25802,resilience,Noun,"The mental ability to recover quickly from depression, illness or misfortune.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
25803,resilience,Noun,The physical property of material that can resume its shape after being stretched or deformed; elasticity.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
25804,resilience,Noun,"The positive ability of a system or company to adapt itself to the consequences of a catastrophic failure caused by power outage, a fire, a bomb or similar (particularly IT systems, archives).",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
26179,resolvability,Noun,The quality or condition of being resolvable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
26360,resourcefulness,Noun,"the ability to cope with difficult situations, or unusual problems",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
26541,respirability,Noun,The quality or state of being respirable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
26565,respiratory distress,Noun,The quality and symptom of a heightened level of carbon dioxide in the blood stream; hypoxia.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
26752,responsiveness,Noun,The quality or state of being responsive.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
26753,responsiveness,Noun,The ability of a machine to adjust to external influences. The responsiveness of my old PC is nearly zero!,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
28103,retentivity,Noun,"the ability to retain, potential for retention Synonym: retentiveness",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
29589,retrospectiveness,Noun,"The quality or condition of being retrospective. 2001, Allison Morris, Gabrielle Maxwell, Restorative Justice for Juveniles: Conferencing, Mediation and Circles This retrospectiveness is crucial and forms the basis on which to construct legal safeguards in judicial interventions (Feld 1993).",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
29885,retweetability,Noun,"The quality or degree of being retweetable. 2015 August 20, Testing Propositions Derived from Twitter Studies: Generalization and Replication in Computational Social Science, in PLOS ONE[1], DOI:10.1371/journal.pone.0134270:Nevertheless, few studies found that retweetability is positively associated with the number of followers, number of followees, the age of the account, and those users belonging to several groups who act as brokers.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
29998,reusability,Noun,The property or degree of being reusable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
30139,revealability,Noun,The quality or state of being revealable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
31421,reworkability,Noun,The ability to be reworked.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
32189,rhinolalia,Noun,a nasal quality of speech from some disease or defect of the nasal passages,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
32846,rhynchokinesis,Noun,The ability of some birds to flex the upper beak or rhinotheca.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
32943,rhythmicity,Noun,The quality or state of having a rhythm Breathing typically has a high degree of rhythmicity.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
34615,righteousness,Noun,The quality or state of being righteous.,uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
34740,rigidity,Noun,The quality or state of being rigid; want of pliability; the quality of resisting change of form; the amount of resistance with which a body opposes change of form.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
36262,riverhood,Noun,The quality or state of being a river. Hugh Miller The dull mound now cuts off the sportive infancy of the Stour from its sorely-tasked term of useful riverhood.,nonce word,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
36545,roadability,Noun,The quality or degree of being roadable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
36707,roaming,Noun,The ability to use a cell phone outside of its original registering zone.,"uncountable, telecommunications",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
38001,rogueship,Noun,The quality or state of being a rogue. (Can we find and add a quotation of Dryden to this entry?),humorous,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
38283,roll rate,Noun,"The rate at which an aircraft can change its roll attitude, typically expressed in degrees per second",aeronautics,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,rate,rate
38657,romance,Noun,"A mysterious, exciting, or fascinating quality.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,exciting
38747,romanticism,Noun,"A romantic quality, spirit or action.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
40298,rotatability,Noun,"The ability of something to be rotated 1985, ASME Technical Papers - Part 2[1]: This is because the mechanism is a complex spatial mechanism with two closed loops, which greatly reduces the possibility of complete rotatability. 2006, Andr I. Khuri, Response Surface Methodology and Related Topics[2], ISBN, page 437: Ever since its introduction by Box and Hunter, rotatability has been recognized as a highly desirable property for response surface designs to possess.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
40342,rotational speed,Noun,"the rate at which something rotates, i.e. the degree to which it turns over time",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,rate,rate
43386,rumpledness,Noun,"The quality or degree of being rumpled. 1965, Catherine Ellen O'Neill, Laboratory exercices[sic] to demonstrate the effect of certain hormones and hormone inhibitors on the development of the young chick (page 24) An interesting side-light of the embryological studies has been the discovery of insulin-induced abnormalities in beak formation and rumpledness, but the chick embryo is outside the scope of this report. 2004, Eve Ottenberg, Glum And Mighty Pagans (page 112) He was tallish and not at all bad looking, except for a certain haggardness and rumpledness which bespoke an evident desire to get out of his suit.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
43398,rumpology,Noun,The claimed ability to foretell the future by reading the characteristics of a person's buttocks.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
1809,game,Noun,"The ability to seduce someone, usually by strategy. He didn't get anywhere with her because he had no game. Nate Dogg, She's Strange (song) She's strange, so strange, but I didn't complain. She said yes to me when I ran my game.","uncountable, informal, used mostly of males",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
5064,gaydar,Noun,The supposed ability to detect whether or not a person is gay by observing that person.,colloquial,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
5324,gear ratio,Noun,The ratio of the speeds of rotation of the initial and final gears in a gear train.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ratio,ratio
5352,gearing,Noun,"The ratio of a system of gears. The 44 could climb well, as it had relatively low gearing.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ratio,ratio
6086,gender,Noun,"The quality which distinguishes connectors, which may be male (fitting into another connector) and female (having another connector fit into it), or genderless/androgynous (capable of fitting together with another connector of the same type).",hardware,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
6226,genderqueerness,Noun,"The quality or state of being genderqueer. 2012, Jo Reger, Everywhere and Nowhere, page 160:One outcome of the idea of fluid masculinity and femininity is the notion of genderqueerness.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
6545,generativity,Noun,The ability to create or reproduce.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
6577,generic property,Noun,"A property that is true almost everywhere in a given set (i.e., the set of points at which the property is not true is either of measure zero or a subset of a set of measure zero).","mathematics, measure theory",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
6578,generic property,Noun,"A property that is true in some dense open subset of a given set. 1989, Thomas S. Parker, Leon O. Chua, Appendix C: Differential Topology, Practical Numerical Algorithms for Chaotic Systems, Springer, Softcover reprint, page 314, A property P that refers to members of a set Y is a generic property if the subset of Y whose members exhibit property P contains a dense open subset of Y. Remark: If P1 and P2 are generic properties of a set Y, then so is the property ""P1 and P2."" 2001, Constantin I. Chueshov (translator), Igor Chueshov, Introduction to the Theory of Infinite-dimensional Dissipative Systems, [1999, Russian edition] Acta Scientific Publishing House, page 117, It should be noted that if a property of a dynamical system holds for the parameters from an open and dense set in the corresponding space, then it is frequently said that this property is a generic property. However, it should be kept in mind that the generic property is not the one that holds almost always. [] Therefore, it should be remembered that generic properties are quite frequently encountered and stay stable during small perturbations of the properties of a system. 2010, H. W. Broer, F. Takens, Chapter 1: Preliminaries of Dynamical Systems Theory, B. Hasselblatt, H. W. Broer, F. Takens (editors), Handbook of Dynamical Systems, Volume 3, Elsevier (North-Holland), page 24, We now formulate the first generic property concerning the singularities of a Hamiltonian function.","topology, algebraic geometry",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
6841,genitality,Noun,The ability to attain erotic sensation in the genitalia.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
7806,geokinesis,Noun,The ability to manipulate the movement of minerals in the earth using supposed psychic powers.,parapsychology,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
10462,gibship,Noun,The quality or condition of being a gib-cat.,"informal, humorous",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
10551,gift of the gab,Noun,"The ability to talk readily, glibly, and convincingly, especially on trivial matters and small talk. 1839, Charles Dickens, 43, in Oliver Twist:""Ay, that he shall,"" replied Fagin, ""and we'll have a big-wig, Charley: one that's got the greatest gift of the gab: to carry on his defence; and he shall make a speech for himself too, if he likes."" 1915, John Buchan, chapter 4, in The Thirty-Nine Steps:I had meant to speak for ten minutes and must now go on for forty, and, though I've been racking my brains for three hours to think of something, I simply cannot last the course. Now you've got to be a good chap and help me. You're a Free Trader and can tell our people what a wash-out Protection is in the Colonies. All you fellows have the gift of the gab. 2014 September 8, Michael White, Roll up, roll up! The Amazing Salmond will show a Scotland you won't believe, in The Guardian[1]:He is a political chameleon, as charming to business leaders he met privately in Aberdeen on Friday night as he has been inspiring to distressed and desperate Labour defectors in Glasgow and beyond. The ex-oil economist can do it all because he has the gift of the gab and used to be a leftwing tearaway, expelled from the SNP ranks in stuffier times.",idiomatic,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
10732,gigantism,Noun,The quality or state of being gigantic; being of abnormally large size.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
10761,gigantothermy,Noun,The increased ability of large ectothermic animals to maintain a high body temperature,biology,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
13357,glide ratio,Noun,The instantaneous ratio of horizontal speed to rate of fall for a glider.,aviation,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ratio,ratio
13358,glide ratio,Noun,The maximum ratio of horizontal speed to rate of fall that a glider can maintain.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ratio,ratio
14221,glory,Noun,"That quality in a person or thing which secures general praise or honour. 1590, Philip Sidney, The Countess of Pembrokes Arcadia, London: William Ponsonbie, Book 1, The First Eclogues, [p. 92b],[2] Deeme it no gloire [sic] to swell in tyrannie. c. 1608, William Shakespeare, Pericles, Prince of Tyre, Act II, Scene 2,[3] As jewels lose their glory if neglected, So princes their renowns if not respected. 1913, Joseph C. Lincoln, chapter 4, in Mr. Pratt's Patients:Then he commenced to talk, really talk. and inside of two flaps of a herring's fin he had me mesmerized, like Eben Holt's boy at the town hall show. He talked about the ills of humanity, and the glories of health and Nature and service and land knows what all.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
14523,glovework,Noun,"Fielding ability in sports such as in baseball or cricket where fielders wear gloves. 2009, Alan Schwarz, Digital Eyes Will Chart Baseballs Unseen Skills, New York Times A half-century after Branch Rickey harrumphed, There is nothing on earth anybody can do with fielding, all these pixels and bits will almost certainly revolutionize the analysis of baseball glovework.",sports,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
16987,goal average,Noun,"The ratio of the numbers of goals scored for and against a team in a series of matches, sometimes used in deciding the teams position in a table.",sports,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ratio,ratio
18296,golden touch,Noun,"The ability to achieve success easily and consistently. 2018 June 18, Phil McNulty, Tunisia 1 - 2 England, in BBC Sport[1]:Luckily for England, they have a world-class striker with a golden touch in Kane, who was coolness personified to carefully direct in the winner.",idiomatic,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
19183,good-lookingness,Noun,the quality or state of being good-looking,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
19975,gorgeousness,Noun,The characteristic or quality of being gorgeous,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
20093,gormlessness,Noun,"The quality or state of being gormless. 2009, Uneasy Partners: Multiculturalism and Rights in Canada ISBN, page 72: One might contend that public perceptions of the gormlessness of the Royal Canadian Mounted Police (RCMP) and the Canadian Security Intelligence Service (CSIS) plus the amateurish conduct of the suspected conspirators might explain [it]. 2012, James Wakely, Mad Or Bad?: A Few Thumbnail Sketches ISBN, page 211: The facial expression can be mask-like, almost frozen in an attitude which may suggest dissatisfaction, surly sulkiness, hatred, resentment, sadness or possibly just general gormlessness. 2008, Frank Key, Gravitas, Punctilio, Rectitude Pippy Bag, page 131:Nevertheless he began to feel off colour and when, eventually, the venom reached his brain it had the effect of increasing, rather than alleviating, his gormlessness.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
20612,governability,Noun,"The ability to be governed. 2007 March 1, Ian Fisher, Slim Vote of Confidence for Italys Leader, in New York Times[1]:The new electoral law must guarantee governability and continuity in politics, he told senators on Wednesday.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
20944,graceful degradation,Noun,"The ability of a system to maintain at least some of its functionality when portions are not working, or when certain features are not available.",computing,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
20982,gracility,Noun,"The property or condition of being gracile. Stephen L. Whittington, David M. Reed (eds.) (2006) Bones of the Maya: Studies of Ancient Skeletons, Tuscaloosa, Ala: University of Alabama Press, ISBN, page 69: Gracility is usually considered a female characteristic and contrasts strikingly here with the robusticity and large size of the mandible.","often anatomy, botany, zoology",False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,property,property
21119,gradient,Noun,A rate of inclination or declination of a slope.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,rate,rate
21121,gradient,Noun,"The rate at which a physical quantity increases or decreases relative to change in a given variable, especially distance.",sciences,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,rate,rate
22549,graphesthesia,Noun,The ability to recognise writing on the skin purely by the sensation of touch.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
22571,graphicacy,Noun,"The ability to comprehend information presented in graphical form, such as maps and charts.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
25338,grievousness,Noun,the quality or state of being grievous,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
25496,griminess,Noun,The characteristic or quality of being grimy,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
25510,grimness,Noun,"The characteristic or quality of being grim. 2007, George Woodcock, Dawn and the Darkest Hour: A Study of Aldous Huxley, page 79:This is a good example of Huxley's method of setting off against each other the frivolities of the artificial world and the grimnesses of the real one []",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
25772,grisliness,Noun,The characteristic or quality of being grisly.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
25802,gristliness,Noun,The quality or state of being gristly.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
25838,grittiness,Noun,The characteristic or quality of being gritty.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
25994,grogginess,Noun,The characteristic or quality of being groggy.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
26161,grooviness,Noun,The quality or state of being groovy.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
26315,grotesqueness,Noun,The characteristic or quality of being grotesque.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
26354,grouchiness,Noun,The characteristic or quality of being grouchy,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
27142,grubbiness,Noun,The characteristic or quality of being grubby.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
27230,gruesomeness,Noun,The characteristic or quality of being gruesome.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
27244,gruffness,Noun,The characteristic or quality of being gruff,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,quality,quality
29504,gustation,Noun,The ability to taste flavors; the sense of taste.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,ability,ability
