Unnamed: 0,abbreviation,abbreviation_for_term,archaic,attribute,body,definition,domain,initialism,initialism_for_term,main_noun_maria,main_noun_nltk,matter,measure,misspelling,misspelling_for_term,obsolete,plural,plurality_of_term,pos,process,property,role,slang,synonym,synonym_for_term,term,units,vulgar
6922,False,,False,False,,"A colourless monoclinic mineral containing cadmium, silicon, hydrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lazaridisite,,False
6964,False,,False,False,,"A semi-precious gemstone that is a basic phosphate of magnesium, iron and aluminium",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lazulite,,False
6966,False,,False,False,,"A mineral of metamorphosed limestones. Lazurite forms the gemstone lapis lazuli, and crushed lazurite provided the ultramarine color in artists' paint of the Old Masters. Sodalite and lazurite form the sodalite group of silicate minerals. Chemical composition: Sodium aluminum silicate with sulphur, Na4-5Al3Si3O12S. 2012 March 1, Lee A. Groat, Gemstones, in American Scientist[1], volume 100, number 2, page 128:Although there are dozens of different types of gems, among the best known and most important are[]. (Common gem materials not addressed in this article include amber, amethyst, chalcedony, garnet, lazurite, malachite, opals, peridot, rhodonite, spinel, tourmaline, turquoise and zircon.)",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lazurite,,False
7214,False,,False,False,,A tetragonal-ditetragonal dipyramidal silver white mineral containing lead and mercury.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leadamalgam,,False
7282,False,,False,False,,A soft lead sulfate carbonate hydroxide mineral.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leadhillite,,False
7724,False,,False,False,,"A monoclinic-prismatic dark red mineral containing hydrogen, iron, lithium, magnesium, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leakeite,,False
8449,False,,False,False,,"An orthorhombic-disphenoidal colorless mineral containing hydrogen, nitrogen, oxygen, potassium, sodium, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lecontite,,False
9496,False,,False,False,,"A monoclinic-prismatic mineral containing arsenic, hydrogen, oxygen, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,legrandite,,False
9545,False,,False,False,,"A monoclinic-prismatic mineral containing hydrogen, manganese, oxygen, phosphorus, and uranium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lehnerite,,False
9560,False,,False,False,,"A trigonal-hexagonal scalenohedral mineral containing aluminum, beryllium, fluorine, hydrogen, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leifite,,False
9565,False,,False,False,,"A monoclinic-prismatic mineral containing calcium, copper, hydrogen, oxygen, potassium, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leightonite,,False
9618,False,,False,False,,"A trigonal-hexagonal scalenohedral mineral containing copper, hydrogen, iron, magnesium, oxygen, tellurium, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leisingite,,False
9656,False,,False,False,,"A monoclinic-prismatic mineral containing arsenic, oxygen, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leiteite,,False
9695,False,,False,False,,"A tetragonal-trapezohedral dark blue mineral containing arsenic, calcium, chlorine, copper, hydrogen, oxygen, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lemanskiite,,False
9854,False,,False,False,,"A monoclinic-prismatic mineral containing calcium, hydrogen, iron, niobium, oxygen, potassium, silicon, sodium, and zirconium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lemoynite,,False
9878,False,,False,False,,"A tetragonal-ditetragonal pyramidal gray mineral containing iron, silver, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lenaite,,False
9921,False,,False,False,,"A triclinic mineral containing arsenic, copper, lead, silver, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lengenbachite,,False
9996,False,,False,False,,"An orthorhombic-dipyramidal mineral containing chlorine, copper, lead, oxygen, and vanadium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leningradite,,False
10019,False,,False,False,,"A triclinic mineral containing aluminum, barium, hydrogen, iron, magnesium, manganese, oxygen, potassium, silicon, sodium, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lennilenapeite,,False
10024,False,,False,False,,"An orthorhombic-disphenoidal mineral containing hydrogen, oxygen, and vanadium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lenoblite,,False
10198,False,,False,False,,"A monoclinic-prismatic mineral containing arsenic, copper, hydrogen, oxygen, silicon, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leogangite,,False
10202,False,,False,False,,"A dark, vitreous mineraloid produced by surface oxidation of lignite",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leonardite,,False
10207,False,,False,False,,"a saline evaporite, consisting of a calcium aluminosilicate",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leonhardite,,False
10213,False,,False,False,,"A saline evaporite, consisting of a mixed potassium and magnesium sulphate, with the chemical formula (K2SO4)(MgSO4)",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leonite,,False
10309,False,,False,False,,A hydrated iron oxide related to hematite,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lepidocrocite,,False
10317,False,,False,False,,"A pale lilac mica mineral that is a mixed basic fluoride and aluminosilicate of potassium, lithium and aluminium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lepidolite,,False
10319,False,,False,False,,"A black iron-potash mica, usually found in granitic rocks in small six-sided tables, or as an aggregation of minute opaque scales.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lepidomelane,,False
10495,False,,False,False,,"A chlorite that contains mostly ferric iron rather than ferrous iron. Leptochlorites are typically richer in trivalent ions relative to silicon and divalent ions. 1914, Victor Ziegler, The Minerals of the Black Hills (South Dakota School of Mines Bulletin No. 10)[1], page 181:Analysis I is incomplete, but analysis II may be readily recalculated into leptochlorite made up of mixtures of the following moleculas in the proportion indicated [] 2012, Robert W. Boyle, Gold: History and Genesis of Deposits[2], page 108: [] contemporaneous with gold are gilbertite, leptochlorite, tourmaline, iron sulphides, feldspar, (rare) carbonates, and quartz; post gold minerals are quartz, zinc and lead sulphides, and many others of geophases K and L. 2012, N. N. Kohanowski, Geochemistry of Epigenesis[3], translation of original by A. I. Perelman, page 199:The reduced, bivalent iron partly migrates and partly becomes fixed in the form of leptochlorites or siderite.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leptochlorite,,False
10636,False,,False,False,,granulite,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leptynite,,False
10644,False,,False,False,,"An orthorhombic-dipyramidal gray green mineral containing hydrogen, oxygen, phosphorus, and uranium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lermontovite,,False
10893,False,,False,False,,"An isometric-hexoctahedral mineral containing aluminum, chlorine, hydrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lesukite,,False
11076,False,,False,False,,A triclinic mineral with chemical formula (NH3)3H(SO4)2.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,letovicite,,False
11276,False,,False,False,,cyanotrichite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lettsomite,,False
11329,False,,False,False,,"A mineral of silica-poor igneous, plutonic and volcanic rocks. Chemically, leucite is a potassium feldspar with insufficient silica to satisfy the chemical bonds. Because of the unfilled bonds, leucite weathers rapidly and can only be seen as inclusions in freshly broken rock.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leucite,,False
11445,False,,False,False,,"A sorosilicate mineral that occurs in pegmatites and alkali igneous complexes as yellow, greenish or white triclinic crystals.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leucophanite,,False
11452,False,,False,False,,"A monoclinic-prismatic mineral containing hydrogen, manganese, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leucophoenicite,,False
11455,False,,False,False,,"A monoclinic-prismatic mineral containing hydrogen, iron, oxygen, phosphorus, and potassium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leucophosphite,,False
11468,False,,False,False,,lllingite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leucopyrite,,False
11495,False,,False,False,,"A monoclinic-prismatic mineral containing barium, boron, oxygen, silicon, sodium, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leucosphenite,,False
11517,False,,False,False,,"A mineral, mostly composed of rutile, occurring in igneous rocks, often by alteration of ilmenite or other titanium minerals",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,leucoxene,,False
12120,False,,False,False,,A hydrated silicate mineral found in sodium- and calcium-dominated forms.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,levyne,,False
12122,False,,False,False,,levyne,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,levynite,,False
12381,False,,False,False,,"A dark-green igneous rock consisting largely of chrysolite, with pyroxene and picotite. 2004, Richard Fortey, The Earth, Folio Society 2011, p. 60: The most important variety is called lherzolite: its list of constituent minerals includes a lot of olivine but also feldspar and pyroxene, and often small quantities of two other minerals: garnet and spinel.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lherzolite,,False
12433,False,,False,False,,"A trigonal-hexagonal scalenohedral mineral containing niobium, oxygen, tantalum, and uranium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liandratite,,False
12639,False,,False,False,,"A monoclinic-domatic mineral containing beryllium, lithium, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liberite,,False
12713,False,,False,False,,A rare copper phosphate hydroxide mineral that forms striking dark green orthorhombic crystals.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,libethenite,,False
13214,False,,False,False,,"A trigonal-ditrigonal pyramidal mineral containing aluminum, boron, calcium, fluorine, hydrogen, lithium, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liddicoatite,,False
13302,False,,False,False,,"A monoclinic-prismatic mineral containing calcium, copper, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liebauite,,False
13303,False,,False,False,,"An orthorhombic-dipyramidal yellow green mineral containing magnesium, nickel, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liebenbergite,,False
13307,False,,False,False,,"An orthorhombic-pyramidal mineral containing calcium, carbon, hydrogen, oxygen, and uranium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liebigite,,False
14631,False,,False,False,,A variety of sphene or titanite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ligurite,,False
14652,False,,False,False,,"An orthorhombic-pyramidal blue mineral containing copper, hydrogen, nitrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,likasite,,False
14847,False,,False,False,,A grey mineral that is a mixed sulfide of lead and bismuth,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lillianite,,False
15392,False,,False,False,,any of several natural hydrous iron oxides; often a mixture of goethite and hemite with clays and manganese oxide,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,limonite,,False
15536,False,,False,False,,"A monoclinic-prismatic mineral containing copper, hydrogen, lead, oxygen, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,linarite,,False
15563,False,,False,False,,"A triclinic-pinacoidal mineral containing arsenic, copper, hydrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lindackerite,,False
15566,False,,False,False,,"A monoclinic-prismatic mineral containing aluminum, carbon, hydrogen, manganese, oxygen, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lindbergite,,False
15574,False,,False,False,,"A monoclinic-prismatic mineral containing copper, hydrogen, molybdenum, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lindgrenite,,False
15580,False,,False,False,,"A hexagonal-dihexagonal dipyramidal black mineral containing iron, lead, magnesium, manganese, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lindqvistite,,False
15585,False,,False,False,,"A trigonal-rhombohedral black mineral containing barium, chromium, iron, magnesium, oxygen, strontium, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lindsleyite,,False
16475,False,,False,False,,A cobalt sulfide mineral that forms a series with polydymite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,linnaeite,,False
16588,False,,False,False,,"A monoclinic-prismatic mineral containing hydrogen, lithium, oxygen, silicon, sodium, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lintisite,,False
16591,False,,False,False,,A rare zeolite mineral.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lintonite,,False
16733,False,,False,False,,"A hexagonal-ditrigonal dipyramidal colorless mineral containing aluminum, calcium, carbon, chlorine, hydrogen, oxygen, potassium, silicon, sodium, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liottite,,False
16821,False,,False,False,,A quartzose trachyte; rhyolite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liparite,,False
17296,False,,False,False,,"A tetragonal-trapezohedral mineral containing hydrogen, iron, manganese, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lipscombite,,False
17621,False,,False,False,,"A complex vitreous monoclinic mineral, hydrated copper aluminium arsenate hydroxide, with a bright blue or green colour.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liroconite,,False
17641,False,,False,False,,"An orthorhombic-pyramidal colorless mineral containing aluminum, calcium, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lisetite,,False
17648,False,,False,False,,"A triclinic-pinacoidal mineral containing hydrogen, iron, oxygen, sulfur, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lishizhenite,,False
17652,False,,False,False,,An orthorhombic-disphenoidal colorless mineral that is a potassium borosilicate.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lisitsynite,,False
17653,False,,False,False,,"An orthorhombic mineral containing aluminum, arsenic, hydrogen, iron, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liskeardite,,False
18129,False,,False,False,,"A triclinic-pinacoidal mineral containing calcium, hydrogen, lithium, manganese, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lithiomarsturite,,False
18130,False,,False,False,,A variety of triphylite that is a mixed phosphate of lithium and manganese.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lithiophilite,,False
18132,False,,False,False,,"A basic oxide of lithium, manganese and aluminium found in hydrothermal ore deposits and sedimentary manganese deposits, with the chemical formula (Al,Li)Mn4+O2(OH)2.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lithiophorite,,False
18133,False,,False,False,,"An orthorhombic-pyramidal mineral containing lithium, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lithiophosphate,,False
18136,False,,False,False,,"A monoclinic-prismatic mineral containing lithium, niobium, oxygen, and tantalum.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lithiotantite,,False
18137,False,,False,False,,"A monoclinic-prismatic grayish white mineral containing lithium, oxygen, and tantalum.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lithiowodginite,,False
18337,False,,False,False,,"A spherulitic cavity, often with concentric chambers, observed in some volcanic rocks, such as rhyolitic lavas.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lithophyse,,False
18358,False,,False,False,,"A monoclinic-sphenoidal colorless mineral containing aluminum, hydrogen, oxygen, potassium, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lithosite,,False
18450,False,,False,False,,"A triclinic-pinacoidal mineral containing copper, oxygen, potassium, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,litidionite,,False
18849,False,,False,False,,"A monoclinic-domatic mineral containing hydrogen, manganese, oxygen, silicon, sodium, and zirconium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,litvinskite,,False
19042,False,,False,False,,"A monoclinic-sphenoidal lead gray mineral containing arsenic, lead, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liveingite,,False
19127,False,,False,False,,A mineral composed of a hydrated zinc phosphate,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,liversidgeite,,False
19303,False,,False,False,,"A monoclinic-prismatic mineral containing antimony, mercury, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,livingstonite,,False
19354,False,,False,False,,A Cornish serpentine.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lizard-stone,,False
19368,False,,False,False,,Serpentine.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lizardite,,False
20650,False,,False,False,,"A type of meteorite containing orthopyroxene, olivine, diopside and plagioclase",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lodranite,,False
20661,False,,False,False,,"a saline evaporite, consisting of a mixed sodium and magnesium sulphate",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,loewite,,False
21458,False,,False,False,,laumontite,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lomonite,,False
21459,False,,False,False,,"A triclinic-pinacoidal mineral containing oxygen, phosphorus, silicon, sodium, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lomonosovite,,False
21477,False,,False,False,,"An isometric-hextetrahedral mineral containing aluminum, beryllium, boron, calcium, cesium, iron, lithium, manganese, oxygen, potassium, rubidium, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,londonite,,False
21496,False,,False,False,,"An isometric-diploidal colorless mineral containing aluminum, hydrogen, iron, nitrogen, oxygen, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lonecreekite,,False
22214,False,,False,False,,A kind of crystallite with a slender acicular form.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,longulite,,False
22255,False,,False,False,,A hexagonal-dihexagonal dipyramidal mineral containing carbon. Also called hexagonal diamond.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lonsdaleite,,False
22951,False,,False,False,,"A granular, brittle oxide mineral of the perovskite class.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,loparite,,False
22967,False,,False,False,,A rare red triclinic chromate mineral.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lopezite,,False
23075,False,,False,False,,"A monoclinic-prismatic mineral containing arsenic, sulfur, and thallium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lorandite,,False
23197,False,,False,False,,"An orthorhombic-dipyramidal mineral containing oxygen, silicon, sodium, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lorenzenite,,False
23416,False,,False,False,,"A monoclinic-prismatic mineral containing carbon, hydrogen, manganese, oxygen, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,loseyite,,False
23596,False,,False,False,,"A monoclinic mineral containing arsenic, calcium, hydrogen, manganese, oxygen, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lotharmeyerite,,False
23737,False,,False,False,,"A monoclinic mineral containing calcium, hydrogen, oxygen, silicon, sodium, and zirconium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,loudounite,,False
23749,False,,False,False,,"An orthorhombic pearl white mineral containing hydrogen, magnesium, oxygen, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,loughlinite,,False
23852,False,,False,False,,"A hexagonal mineral containing aluminum, barium, calcium, hydrogen, iron, magnesium, oxygen, potassium, silicon, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lourenswalsite,,False
23934,False,,False,False,,"An orthorhombic-pyramidal mineral containing aluminum, barium, beryllium, calcium, hydrogen, iron, magnesium, oxygen, phosphorus, potassium, silicon, sodium, and titanium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lovdarite,,False
24271,False,,False,False,,"A trigonal-rhombohedral black mineral containing aluminum, calcium, cerium, chromium, iron, magnesium, oxygen, titanium, vanadium, and zirconium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,loveringite,,False
24351,False,,False,False,,"A mineral composed of a hydrated silicate of sodium, potassium, manganese, calcium, and zirconium",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lovozerite,,False
24880,False,,False,False,,A hexagonal-dihexagonal dipyramidal milky white mineral containing mercury and silver.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,luanheite,,False
24909,False,,False,False,,A monoclinic-prismatic bronze brown mineral containing platinum and selenium.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,luberoite,,False
25159,False,,False,False,,"A variety of black limestone, often polished for ornamental purposes. 1835, The Athenaeum[1]:He next characterized the different British limestones, with reference to the qualities peculiar to each, in the composition of mortars and cements, dividing them into the soft white limestones, such as chalk and oolite, the grey limestones, the bituminous limestones or lucullites, the magnesian limestones, and lastly those fitted for water cements, such as the grey chalk of Dorking, and the blue limestone of Aberthaw and Barrow, and the septaria of the London clay from which Roman cement is prepared, exhibiting specimens of each kind. 1875, A Dictionary of Chemistry and the Allied Branches of Other Sciences[2], volume 3, page 698:Compact lucullite is subdivided into common or black marble; and stinkstone. 1883, Alexander Watt, The History of a Lump of Chalk: Its Family Circle, and Their Uses[3], page 37:Lucullite, which also yields the odour of sulphuretted hydrogen on being rubbed, is found in Derbyshire and other parts of England, as also in Cork, Galway, and Kilkenny, in Ireland.","mineralogy, dated",False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lucullite,,False
25169,False,,False,False,,"A monoclinic nickel green mineral containing copper, hydrogen, lead, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,luddenite,,False
25195,False,,False,False,,"A blue green mineral containing copper, hydrogen, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ludjibaite,,False
25196,False,,False,False,,"A monoclinic-prismatic mineral containing hydrogen, iron, magnesium, manganese, oxygen, and phosphorus.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ludlamite,,False
25197,False,,False,False,,"A triclinic-pinacoidal copper red mineral containing arsenic, iron, lead, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ludlockite,,False
25223,False,,False,False,,"An orthorhombic-dipyramidal mineral containing boron, iron, magnesium, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ludwigite,,False
25233,False,,False,False,,"An orthorhombic-disphenoidal mineral containing niobium, oxygen, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lueshite,,False
25234,False,,False,False,,"A monoclinic-prismatic mineral containing aluminum, arsenic, copper, hydrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,luetheite,,False
25369,False,,False,False,,"A triclinic-pinacoidal yellow mineral containing arsenic, calcium, copper, hydrogen, iron, oxygen, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lukrahnite,,False
25406,False,,False,False,,"A triclinic-pinacoidal mineral containing aluminum, hydrogen, iron, magnesium, oxygen, phosphorus, and strontium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lulzacite,,False
26038,False,,False,False,,"A monoclinic mineral containing aluminum, hydrogen, lithium, oxygen, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lunijianlaite,,False
26628,False,,False,False,,A kind of granite characterized by the presence of radiating groups of minute tourmaline crystals.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,luxullianite,,False
26670,False,,False,False,,"A tetragonal-scalenohedral pale brownish pink mineral containing arsenic, copper, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,luzonite,,False
26793,False,,False,False,,A variety of black chert.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lydite,,False
27233,False,,False,False,,"An orthorhombic-dipyramidal black mineral containing copper, iron, oxygen, and vanadium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,lyonsite,,False
27587,False,,False,False,,An iron arsenide mineral often found with arsenopyrite.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,löllingite,,False
114,False,,False,False,,"An isometric-hexoctahedral mineral containing calcium, oxygen, tellurium, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,yafsoanite,,False
123,False,,False,False,,"A hexagonal-dihexagonal dipyramidal colorless mineral containing aluminum, magnesium, oxygen, potassium, silicon, and sodium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,yagiite,,False
189,False,,False,False,,"A monoclinic-prismatic pistachio green mineral containing calcium, copper, hydrogen, iron, magnesium, oxygen, potassium, and silicon.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,yakhontovite,,False
389,False,,False,False,,"An orthorhombic-dipyramidal mineral containing arsenic, hydrogen, indium, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,yanomamite,,False
629,False,,False,False,,"An orthorhombic white mineral containing aluminum, calcium, fluorine, hydrogen, and oxygen.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,yaroslavite,,False
654,False,,False,False,,A trigonal-ditrigonal pyramidal mineral containing copper and sulfur.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,yarrowite,,False
743,False,,False,False,,"A monoclinic-prismatic light pink mineral containing iron, oxygen, potassium, and sulfur.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,yavapaiite,,False
893,False,,False,False,,A calcium sulphoaluminate mineral.,mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,ye'elimite,,False
1086,False,,False,False,,"A triclinic-pinacoidal clove brown mineral containing antimony, manganese, oxygen, silicon, and zinc.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,yeatmanite,,False
1102,False,,False,False,,"A tetragonal mineral containing bismuth, hydrogen, iron, oxygen, and tellurium.",mineralogy,False,,,,True,,False,,False,False,,Noun,False,False,,False,False,,yecoraite,,False
